Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
2168,0.0,1000,0,0,1000
2169,0.0,1000,0,0,1000
2170,0.0,1000,0,0,1000
2171,0.0,1000,0,0,1000
2172,0.0,1000,0,0,1000
2173,0.0,1000,0,0,1000
2174,0.0,1000,0,0,1000
2175,0.0,1000,0,0,1000
2176,0.0,1000,0,0,1000
2177,0.0,1000,0,0,1000
2178,0.0,1000,0,0,1000
2179,0.0,1000,0,0,1000
2180,0.0,1000,0,0,1000
2181,0.0,1000,0,0,1000
2182,0.0,1000,0,0,1000
2183,0.0,1000,0,0,1000
2184,0.0,1000,0,0,1000
2185,-1.0,1000,0,0,999
2186,0.0,1000,0,0,1000
2187,0.0,1000,0,0,1000
2188,0.0,1000,0,0,1000
2189,0.0,1000,0,0,1000
2190,0.0,1000,0,0,1000
2191,-1.0,1000,0,0,999
2192,0.0,1000,0,0,1000
2193,0.0,1000,0,0,1000
2194,0.0,1000,0,0,1000
2195,-2.0,1000,0,0,998
2196,-2.0,1000,0,0,998
2197,0.0,1000,0,0,1000
2198,0.0,1000,0,0,1000
2199,0.0,1000,0,0,1000
2200,0.0,1000,0,0,1000
2201,19.0,660,0,1,658
2202,0.0,1000,0,0,1000
2203,0.0,1000,0,0,1000
2204,19.0,677,0,1,675
2205,0.0,1000,0,0,1000
2206,-1.0,1000,0,0,999
2207,-1.0,1000,0,0,999
2208,0.0,1000,0,0,1000
2209,-1.0,1000,0,0,999
2210,-1.0,1000,0,0,999
2211,-1.0,1000,0,0,999
2212,0.0,1000,0,0,1000
2213,0.0,1000,0,0,1000
2214,-1.0,1000,0,0,999
2215,0.0,1000,0,0,1000
2216,0.0,1000,0,0,1000
2217,0.0,1000,0,0,1000
2218,-1.0,1000,0,0,999
2219,-1.0,1000,0,0,999
2220,-1.0,1000,0,0,999
2221,0.0,1000,0,0,1000
2222,-2.0,1000,0,0,998
2223,0.0,1000,0,0,1000
2224,-2.0,1000,0,0,998
2225,0.0,1000,0,0,1000
2226,0.0,1000,0,0,1000
2227,-2.0,1000,0,0,998
2228,0.0,1000,0,0,1000
2229,0.0,1000,0,0,1000
2230,0.0,1000,0,0,1000
2231,0.0,1000,0,0,1000
2232,0.0,1000,0,0,1000
2233,-1.0,1000,0,0,999
2234,0.0,1000,0,0,1000
2235,-2.0,1000,0,0,998
2236,0.0,1000,0,0,1000
2237,0.0,1000,0,0,1000
2238,0.0,1000,0,0,1000
2239,-1.0,1000,0,0,999
2240,0.0,1000,0,0,1000
2241,0.0,1000,0,0,1000
2242,0.0,1000,0,0,1000
2243,-2.0,1000,0,0,998
2244,-1.0,1000,0,0,999
2245,0.0,1000,0,0,1000
2246,-1.0,1000,0,0,999
2247,0.0,1000,0,0,1000
2248,0.0,1000,0,0,1000
2249,-2.0,1000,0,0,998
2250,0.0,1000,0,0,1000
2251,0.0,1000,0,0,1000
2252,19.0,888,0,1,886
2253,-1.0,1000,0,0,999
2254,0.0,1000,0,0,1000
2255,-1.0,1000,0,0,999
2256,0.0,1000,0,0,1000
2257,0.0,1000,0,0,1000
2258,-1.0,1000,0,0,999
2259,0.0,1000,0,0,1000
2260,-1.0,1000,0,0,999
2261,-1.0,1000,0,0,999
2262,0.0,1000,0,0,1000
2263,-1.0,1000,0,0,999
2264,0.0,1000,0,0,1000
2265,0.0,1000,0,0,1000
2266,0.0,1000,0,0,1000
2267,0.0,1000,0,0,1000
2268,0.0,1000,0,0,1000
2269,0.0,1000,0,0,1000
2270,0.0,1000,0,0,1000
2271,-1.0,1000,0,0,999
2272,0.0,1000,0,0,1000
2273,-1.0,1000,0,0,999
2274,0.0,1000,0,0,1000
2275,0.0,1000,0,0,1000
2276,0.0,1000,0,0,1000
2277,-2.0,1000,0,0,998
2278,0.0,1000,0,0,1000
2279,-1.0,1000,0,0,999
2280,19.0,767,0,1,765
2281,0.0,1000,0,0,1000
2282,0.0,1000,0,0,1000
2283,0.0,1000,0,0,1000
2284,0.0,1000,0,0,1000
2285,0.0,1000,0,0,1000
2286,19.0,490,0,1,488
2287,0.0,1000,0,0,1000
2288,0.0,1000,0,0,1000
2289,0.0,1000,0,0,1000
2290,0.0,1000,0,0,1000
2291,-1.0,1000,0,0,999
2292,-2.0,1000,0,0,998
2293,-1.0,1000,0,0,999
2294,0.0,1000,0,0,1000
2295,-1.0,1000,0,0,999
2296,0.0,1000,0,0,1000
2297,0.0,1000,0,0,1000
2298,-2.0,1000,0,0,998
2299,0.0,1000,0,0,1000
2300,0.0,1000,0,0,1000
2301,-2.0,1000,0,0,998
2302,0.0,1000,0,0,1000
2303,0.0,1000,0,0,1000
2304,0.0,1000,0,0,1000
2305,0.0,1000,0,0,1000
2306,0.0,1000,0,0,1000
2307,-2.0,1000,0,0,998
2308,0.0,1000,0,0,1000
2309,0.0,1000,0,0,1000
2310,-1.0,1000,0,0,999
2311,-1.0,1000,0,0,999
2312,0.0,1000,0,0,1000
2313,-2.0,1000,0,0,998
2314,0.0,1000,0,0,1000
2315,0.0,1000,0,0,1000
2316,0.0,1000,0,0,1000
2317,0.0,1000,0,0,1000
2318,0.0,1000,0,0,1000
2319,0.0,1000,0,0,1000
2320,-1.0,1000,0,0,999
2321,0.0,1000,0,0,1000
2322,0.0,1000,0,0,1000
2323,0.0,1000,0,0,1000
2324,-1.0,1000,0,0,999
2325,-1.0,1000,0,0,999
2326,0.0,1000,0,0,1000
2327,-1.0,1000,0,0,999
2328,0.0,1000,0,0,1000
2329,0.0,1000,0,0,1000
2330,-2.0,1000,0,0,998
2331,0.0,1000,0,0,1000
2332,0.0,1000,0,0,1000
2333,0.0,1000,0,0,1000
2334,0.0,1000,0,0,1000
2335,0.0,1000,0,0,1000
2336,-3.0,1000,0,0,997
2337,0.0,1000,0,0,1000
2338,-2.0,1000,0,0,998
2339,-1.0,1000,0,0,999
2340,0.0,1000,0,0,1000
2341,-1.0,1000,0,0,999
2342,-1.0,1000,0,0,999
2343,-1.0,1000,0,0,999
2344,0.0,1000,0,0,1000
2345,-1.0,1000,0,0,999
2346,0.0,1000,0,0,1000
2347,0.0,1000,0,0,1000
2348,0.0,1000,0,0,1000
2349,-1.0,1000,0,0,999
2350,-2.0,1000,0,0,998
2351,0.0,1000,0,0,1000
2352,-1.0,1000,0,0,999
2353,19.0,924,0,1,922
2354,0.0,1000,0,0,1000
2355,-1.0,1000,0,0,999
2356,-1.0,1000,0,0,999
2357,0.0,1000,0,0,1000
2358,0.0,1000,0,0,1000
2359,0.0,1000,0,0,1000
2360,-1.0,1000,0,0,999
2361,0.0,1000,0,0,1000
2362,19.0,450,0,1,448
2363,-1.0,1000,0,0,999
2364,0.0,1000,0,0,1000
2365,0.0,1000,0,0,1000
2366,0.0,1000,0,0,1000
2367,0.0,1000,0,0,1000
2368,0.0,1000,0,0,1000
2369,0.0,1000,0,0,1000
2370,-1.0,1000,0,0,999
2371,0.0,1000,0,0,1000
2372,0.0,1000,0,0,1000
2373,-1.0,1000,0,0,999
2374,0.0,1000,0,0,1000
2375,0.0,1000,0,0,1000
2376,-1.0,1000,0,0,999
2377,0.0,1000,0,0,1000
2378,0.0,1000,0,0,1000
2379,-2.0,1000,0,0,998
2380,0.0,1000,0,0,1000
2381,0.0,1000,0,0,1000
2382,-2.0,1000,0,0,998
2383,0.0,1000,0,0,1000
2384,0.0,1000,0,0,1000
2385,0.0,1000,0,0,1000
2386,-2.0,1000,0,0,998
2387,19.0,802,0,1,800
2388,-2.0,1000,0,0,998
2389,-2.0,1000,0,0,998
2390,19.0,357,0,1,355
2391,0.0,1000,0,0,1000
2392,0.0,1000,0,0,1000
2393,0.0,1000,0,0,1000
2394,-2.0,1000,0,0,998
2395,0.0,1000,0,0,1000
2396,0.0,1000,0,0,1000
2397,0.0,1000,0,0,1000
2398,-1.0,1000,0,0,999
2399,-2.0,1000,0,0,998
2400,0.0,1000,0,0,1000
2401,-2.0,1000,0,0,998
2402,-1.0,1000,0,0,999
2403,0.0,1000,0,0,1000
2404,0.0,1000,0,0,1000
2405,0.0,1000,0,0,1000
2406,-1.0,1000,0,0,999
2407,0.0,1000,0,0,1000
2408,-1.0,1000,0,0,999
2409,0.0,1000,0,0,1000
2410,0.0,1000,0,0,1000
2411,-1.0,1000,0,0,999
2412,0.0,1000,0,0,1000
2413,-1.0,1000,0,0,999
2414,0.0,1000,0,0,1000
2415,0.0,1000,0,0,1000
2416,0.0,1000,0,0,1000
2417,0.0,1000,0,0,1000
2418,-1.0,1000,0,0,999
2419,0.0,1000,0,0,1000
2420,-1.0,1000,0,0,999
2421,0.0,1000,0,0,1000
2422,-1.0,1000,0,0,999
2423,0.0,1000,0,0,1000
2424,0.0,1000,0,0,1000
2425,-2.0,1000,0,0,998
2426,0.0,1000,0,0,1000
2427,-1.0,1000,0,0,999
2428,0.0,1000,0,0,1000
2429,0.0,1000,0,0,1000
2430,0.0,1000,0,0,1000
2431,0.0,1000,0,0,1000
2432,0.0,1000,0,0,1000
2433,0.0,1000,0,0,1000
2434,0.0,1000,0,0,1000
2435,-1.0,1000,0,0,999
2436,19.0,433,0,1,431
2437,0.0,1000,0,0,1000
2438,0.0,1000,0,0,1000
2439,-1.0,1000,0,0,999
2440,0.0,1000,0,0,1000
2441,0.0,1000,0,0,1000
2442,0.0,1000,0,0,1000
2443,0.0,1000,0,0,1000
2444,-1.0,1000,0,0,999
2445,-1.0,1000,0,0,999
2446,0.0,1000,0,0,1000
2447,19.0,263,0,1,261
2448,-1.0,1000,0,0,999
2449,0.0,1000,0,0,1000
2450,0.0,1000,0,0,1000
2451,-1.0,1000,0,0,999
2452,-2.0,1000,0,0,998
2453,0.0,1000,0,0,1000
2454,-2.0,1000,0,0,998
2455,0.0,1000,0,0,1000
2456,0.0,1000,0,0,1000
2457,-1.0,1000,0,0,999
2458,0.0,1000,0,0,1000
2459,0.0,1000,0,0,1000
2460,-1.0,1000,0,0,999
2461,0.0,1000,0,0,1000
2462,0.0,1000,0,0,1000
2463,-2.0,1000,0,0,998
2464,-2.0,1000,0,0,998
2465,0.0,1000,0,0,1000
2466,0.0,1000,0,0,1000
2467,0.0,1000,0,0,1000
2468,-2.0,1000,0,0,998
2469,0.0,1000,0,0,1000
2470,0.0,1000,0,0,1000
2471,0.0,1000,0,0,1000
2472,-1.0,1000,0,0,999
2473,-1.0,1000,0,0,999
2474,-1.0,1000,0,0,999
2475,0.0,1000,0,0,1000
2476,0.0,1000,0,0,1000
2477,0.0,1000,0,0,1000
2478,0.0,1000,0,0,1000
2479,0.0,1000,0,0,1000
2480,0.0,1000,0,0,1000
2481,19.0,634,0,1,632
2482,-2.0,1000,0,0,998
2483,0.0,1000,0,0,1000
2484,-1.0,1000,0,0,999
2485,-1.0,1000,0,0,999
2486,0.0,1000,0,0,1000
2487,-2.0,1000,0,0,998
2488,-1.0,1000,0,0,999
2489,-1.0,1000,0,0,999
2490,0.0,1000,0,0,1000
2491,0.0,1000,0,0,1000
2492,0.0,1000,0,0,1000
2493,0.0,1000,0,0,1000
2494,0.0,1000,0,0,1000
2495,-1.0,1000,0,0,999
2496,-1.0,1000,0,0,999
2497,0.0,1000,0,0,1000
2498,-1.0,1000,0,0,999
2499,0.0,1000,0,0,1000
2500,-1.0,1000,0,0,999
2501,0.0,1000,0,0,1000
2502,-2.0,1000,0,0,998
2503,0.0,1000,0,0,1000
2504,-2.0,1000,0,0,998
2505,0.0,1000,0,0,1000
2506,0.0,1000,0,0,1000
2507,0.0,1000,0,0,1000
2508,0.0,1000,0,0,1000
2509,-2.0,1000,0,0,998
2510,-1.0,1000,0,0,999
2511,0.0,1000,0,0,1000
2512,0.0,1000,0,0,1000
2513,0.0,1000,0,0,1000
2514,-1.0,1000,0,0,999
2515,0.0,1000,0,0,1000
2516,19.0,636,0,1,634
2517,0.0,1000,0,0,1000
2518,0.0,1000,0,0,1000
2519,0.0,1000,0,0,1000
2520,0.0,1000,0,0,1000
2521,-1.0,1000,0,0,999
2522,0.0,1000,0,0,1000
2523,-1.0,1000,0,0,999
2524,-2.0,1000,0,0,998
2525,0.0,1000,0,0,1000
2526,19.0,861,0,1,859
2527,0.0,1000,0,0,1000
2528,0.0,1000,0,0,1000
2529,0.0,1000,0,0,1000
2530,-2.0,1000,0,0,998
2531,-1.0,1000,0,0,999
2532,-1.0,1000,0,0,999
2533,-1.0,1000,0,0,999
2534,0.0,1000,0,0,1000
2535,0.0,1000,0,0,1000
2536,0.0,1000,0,0,1000
2537,-1.0,1000,0,0,999
2538,0.0,1000,0,0,1000
2539,0.0,1000,0,0,1000
2540,0.0,1000,0,0,1000
2541,0.0,1000,0,0,1000
2542,0.0,1000,0,0,1000
2543,-1.0,1000,0,0,999
2544,0.0,1000,0,0,1000
2545,0.0,1000,0,0,1000
2546,0.0,1000,0,0,1000
2547,0.0,1000,0,0,1000
2548,0.0,1000,0,0,1000
2549,-2.0,1000,0,0,998
2550,0.0,1000,0,0,1000
2551,-1.0,1000,0,0,999
2552,0.0,1000,0,0,1000
2553,-1.0,1000,0,0,999
2554,-2.0,1000,0,0,998
2555,0.0,1000,0,0,1000
2556,0.0,1000,0,0,1000
2557,0.0,1000,0,0,1000
2558,0.0,1000,0,0,1000
2559,-1.0,1000,0,0,999
2560,-2.0,1000,0,0,998
2561,0.0,1000,0,0,1000
2562,0.0,1000,0,0,1000
2563,-1.0,1000,0,0,999
2564,-2.0,1000,0,0,998
2565,0.0,1000,0,0,1000
2566,0.0,1000,0,0,1000
2567,0.0,1000,0,0,1000
2568,0.0,1000,0,0,1000
2569,0.0,1000,0,0,1000
2570,-1.0,1000,0,0,999
2571,0.0,1000,0,0,1000
2572,0.0,1000,0,0,1000
2573,-2.0,1000,0,0,998
2574,0.0,1000,0,0,1000
2575,0.0,1000,0,0,1000
2576,-2.0,1000,0,0,998
2577,-1.0,1000,0,0,999
2578,0.0,1000,0,0,1000
2579,-1.0,1000,0,0,999
2580,0.0,1000,0,0,1000
2581,0.0,1000,0,0,1000
2582,0.0,1000,0,0,1000
2583,-2.0,1000,0,0,998
2584,0.0,1000,0,0,1000
2585,0.0,1000,0,0,1000
2586,0.0,1000,0,0,1000
2587,-1.0,1000,0,0,999
2588,0.0,1000,0,0,1000
2589,0.0,1000,0,0,1000
2590,0.0,1000,0,0,1000
2591,-2.0,1000,0,0,998
2592,-1.0,1000,0,0,999
2593,0.0,1000,0,0,1000
2594,-1.0,1000,0,0,999
2595,0.0,1000,0,0,1000
2596,0.0,1000,0,0,1000
2597,0.0,1000,0,0,1000
2598,0.0,1000,0,0,1000
2599,-1.0,1000,0,0,999
2600,-2.0,1000,0,0,998
2601,0.0,1000,0,0,1000
2602,0.0,1000,0,0,1000
2603,19.0,818,0,1,816
2604,0.0,1000,0,0,1000
2605,0.0,1000,0,0,1000
2606,0.0,1000,0,0,1000
2607,0.0,1000,0,0,1000
2608,-1.0,1000,0,0,999
2609,0.0,1000,0,0,1000
2610,0.0,1000,0,0,1000
2611,0.0,1000,0,0,1000
2612,0.0,1000,0,0,1000
2613,-1.0,1000,0,0,999
2614,-2.0,1000,0,0,998
2615,0.0,1000,0,0,1000
2616,0.0,1000,0,0,1000
2617,0.0,1000,0,0,1000
2618,0.0,1000,0,0,1000
2619,0.0,1000,0,0,1000
2620,-1.0,1000,0,0,999
2621,0.0,1000,0,0,1000
2622,0.0,1000,0,0,1000
2623,0.0,1000,0,0,1000
2624,-1.0,1000,0,0,999
2625,0.0,1000,0,0,1000
2626,0.0,1000,0,0,1000
2627,0.0,1000,0,0,1000
2628,0.0,1000,0,0,1000
2629,0.0,1000,0,0,1000
2630,-1.0,1000,0,0,999
2631,0.0,1000,0,0,1000
2632,0.0,1000,0,0,1000
2633,0.0,1000,0,0,1000
2634,0.0,1000,0,0,1000
2635,-1.0,1000,0,0,999
2636,-1.0,1000,0,0,999
2637,-1.0,1000,0,0,999
2638,0.0,1000,0,0,1000
2639,-2.0,1000,0,0,998
2640,0.0,1000,0,0,1000
2641,0.0,1000,0,0,1000
2642,0.0,1000,0,0,1000
2643,0.0,1000,0,0,1000
2644,0.0,1000,0,0,1000
2645,-2.0,1000,0,0,998
2646,0.0,1000,0,0,1000
2647,0.0,1000,0,0,1000
2648,-1.0,1000,0,0,999
2649,0.0,1000,0,0,1000
2650,-1.0,1000,0,0,999
2651,0.0,1000,0,0,1000
2652,0.0,1000,0,0,1000
2653,-1.0,1000,0,0,999
2654,0.0,1000,0,0,1000
2655,0.0,1000,0,0,1000
2656,-1.0,1000,0,0,999
2657,0.0,1000,0,0,1000
2658,0.0,1000,0,0,1000
2659,0.0,1000,0,0,1000
2660,0.0,1000,0,0,1000
2661,0.0,1000,0,0,1000
2662,0.0,1000,0,0,1000
2663,-1.0,1000,0,0,999
2664,-2.0,1000,0,0,998
2665,-1.0,1000,0,0,999
2666,0.0,1000,0,0,1000
2667,-3.0,1000,0,0,997
2668,0.0,1000,0,0,1000
2669,-1.0,1000,0,0,999
2670,0.0,1000,0,0,1000
2671,0.0,1000,0,0,1000
2672,0.0,1000,0,0,1000
2673,0.0,1000,0,0,1000
2674,-1.0,1000,0,0,999
2675,-1.0,1000,0,0,999
2676,0.0,1000,0,0,1000
2677,19.0,310,0,1,308
2678,0.0,1000,0,0,1000
2679,0.0,1000,0,0,1000
2680,0.0,1000,0,0,1000
2681,0.0,1000,0,0,1000
2682,0.0,1000,0,0,1000
2683,0.0,1000,0,0,1000
2684,0.0,1000,0,0,1000
2685,0.0,1000,0,0,1000
2686,0.0,1000,0,0,1000
2687,0.0,1000,0,0,1000
2688,0.0,1000,0,0,1000
2689,0.0,1000,0,0,1000
2690,0.0,1000,0,0,1000
2691,0.0,1000,0,0,1000
2692,0.0,1000,0,0,1000
2693,-2.0,1000,0,0,998
2694,-1.0,1000,0,0,999
2695,0.0,1000,0,0,1000
2696,0.0,1000,0,0,1000
2697,0.0,1000,0,0,1000
2698,-1.0,1000,0,0,999
2699,0.0,1000,0,0,1000
2700,-3.0,1000,0,0,997
2701,-1.0,1000,0,0,999
2702,-1.0,1000,0,0,999
2703,0.0,1000,0,0,1000
2704,0.0,1000,0,0,1000
2705,0.0,1000,0,0,1000
2706,0.0,1000,0,0,1000
2707,0.0,1000,0,0,1000
2708,0.0,1000,0,0,1000
2709,0.0,1000,0,0,1000
2710,0.0,1000,0,0,1000
2711,-1.0,1000,0,0,999
2712,-1.0,1000,0,0,999
2713,0.0,1000,0,0,1000
2714,-1.0,1000,0,0,999
2715,-1.0,1000,0,0,999
2716,19.0,971,0,1,969
2717,-1.0,1000,0,0,999
2718,0.0,1000,0,0,1000
2719,-1.0,1000,0,0,999
2720,-1.0,1000,0,0,999
2721,0.0,1000,0,0,1000
2722,0.0,1000,0,0,1000
2723,0.0,1000,0,0,1000
2724,0.0,1000,0,0,1000
2725,19.0,852,0,1,850
2726,0.0,1000,0,0,1000
2727,0.0,1000,0,0,1000
2728,-1.0,1000,0,0,999
2729,-1.0,1000,0,0,999
2730,0.0,1000,0,0,1000
2731,-1.0,1000,0,0,999
2732,0.0,1000,0,0,1000
2733,0.0,1000,0,0,1000
2734,0.0,1000,0,0,1000
2735,0.0,1000,0,0,1000
2736,0.0,1000,0,0,1000
2737,-2.0,1000,0,0,998
2738,0.0,1000,0,0,1000
2739,0.0,1000,0,0,1000
2740,-1.0,1000,0,0,999
2741,0.0,1000,0,0,1000
2742,0.0,1000,0,0,1000
2743,0.0,1000,0,0,1000
2744,0.0,1000,0,0,1000
2745,19.0,814,0,1,812
2746,0.0,1000,0,0,1000
2747,-1.0,1000,0,0,999
2748,0.0,1000,0,0,1000
2749,-1.0,1000,0,0,999
2750,-3.0,1000,0,0,997
2751,0.0,1000,0,0,1000
2752,-1.0,1000,0,0,999
2753,0.0,1000,0,0,1000
2754,-2.0,1000,0,0,998
2755,-1.0,1000,0,0,999
2756,0.0,1000,0,0,1000
2757,0.0,1000,0,0,1000
2758,-2.0,1000,0,0,998
2759,0.0,1000,0,0,1000
2760,0.0,1000,0,0,1000
2761,0.0,1000,0,0,1000
2762,0.0,1000,0,0,1000
2763,0.0,1000,0,0,1000
2764,0.0,1000,0,0,1000
2765,0.0,1000,0,0,1000
2766,-1.0,1000,0,0,999
2767,18.0,629,0,1,626
2768,-1.0,1000,0,0,999
2769,-1.0,1000,0,0,999
2770,0.0,1000,0,0,1000
2771,0.0,1000,0,0,1000
2772,-1.0,1000,0,0,999
2773,0.0,1000,0,0,1000
2774,0.0,1000,0,0,1000
2775,0.0,1000,0,0,1000
2776,0.0,1000,0,0,1000
2777,0.0,1000,0,0,1000
2778,0.0,1000,0,0,1000
2779,0.0,1000,0,0,1000
2780,0.0,1000,0,0,1000
2781,0.0,1000,0,0,1000
2782,0.0,1000,0,0,1000
2783,0.0,1000,0,0,1000
2784,0.0,1000,0,0,1000
2785,0.0,1000,0,0,1000
2786,0.0,1000,0,0,1000
2787,0.0,1000,0,0,1000
2788,0.0,1000,0,0,1000
2789,-1.0,1000,0,0,999
2790,0.0,1000,0,0,1000
2791,0.0,1000,0,0,1000
2792,0.0,1000,0,0,1000
2793,-1.0,1000,0,0,999
2794,-1.0,1000,0,0,999
2795,-1.0,1000,0,0,999
2796,-1.0,1000,0,0,999
2797,0.0,1000,0,0,1000
2798,0.0,1000,0,0,1000
2799,0.0,1000,0,0,1000
2800,0.0,1000,0,0,1000
2801,0.0,1000,0,0,1000
2802,0.0,1000,0,0,1000
2803,0.0,1000,0,0,1000
2804,-1.0,1000,0,0,999
2805,0.0,1000,0,0,1000
2806,0.0,1000,0,0,1000
2807,0.0,1000,0,0,1000
2808,0.0,1000,0,0,1000
2809,0.0,1000,0,0,1000
2810,19.0,772,0,1,770
2811,0.0,1000,0,0,1000
2812,0.0,1000,0,0,1000
2813,0.0,1000,0,0,1000
2814,-2.0,1000,0,0,998
2815,0.0,1000,0,0,1000
2816,-1.0,1000,0,0,999
2817,0.0,1000,0,0,1000
2818,-2.0,1000,0,0,998
2819,-2.0,1000,0,0,998
2820,0.0,1000,0,0,1000
2821,0.0,1000,0,0,1000
2822,0.0,1000,0,0,1000
2823,-2.0,1000,0,0,998
2824,-1.0,1000,0,0,999
2825,0.0,1000,0,0,1000
2826,0.0,1000,0,0,1000
2827,-1.0,1000,0,0,999
2828,-2.0,1000,0,0,998
2829,-2.0,1000,0,0,998
2830,19.0,759,0,1,757
2831,-1.0,1000,0,0,999
2832,-1.0,1000,0,0,999
2833,-1.0,1000,0,0,999
2834,0.0,1000,0,0,1000
2835,19.0,290,0,1,288
2836,0.0,1000,0,0,1000
2837,-1.0,1000,0,0,999
2838,19.0,324,0,1,322
2839,0.0,1000,0,0,1000
2840,-1.0,1000,0,0,999
2841,-1.0,1000,0,0,999
2842,-2.0,1000,0,0,998
2843,-1.0,1000,0,0,999
2844,0.0,1000,0,0,1000
2845,0.0,1000,0,0,1000
2846,-1.0,1000,0,0,999
2847,0.0,1000,0,0,1000
2848,0.0,1000,0,0,1000
2849,0.0,1000,0,0,1000
2850,-2.0,1000,0,0,998
2851,0.0,1000,0,0,1000
2852,0.0,1000,0,0,1000
2853,-1.0,1000,0,0,999
2854,0.0,1000,0,0,1000
2855,-1.0,1000,0,0,999
2856,0.0,1000,0,0,1000
2857,0.0,1000,0,0,1000
2858,0.0,1000,0,0,1000
2859,0.0,1000,0,0,1000
2860,-1.0,1000,0,0,999
2861,-2.0,1000,0,0,998
2862,0.0,1000,0,0,1000
2863,-1.0,1000,0,0,999
2864,-1.0,1000,0,0,999
2865,0.0,1000,0,0,1000
2866,0.0,1000,0,0,1000
2867,-1.0,1000,0,0,999
2868,0.0,1000,0,0,1000
2869,-1.0,1000,0,0,999
2870,0.0,1000,0,0,1000
2871,-1.0,1000,0,0,999
2872,0.0,1000,0,0,1000
2873,0.0,1000,0,0,1000
2874,0.0,1000,0,0,1000
2875,-1.0,1000,0,0,999
2876,0.0,1000,0,0,1000
2877,0.0,1000,0,0,1000
2878,-2.0,1000,0,0,998
2879,0.0,1000,0,0,1000
2880,0.0,1000,0,0,1000
2881,0.0,1000,0,0,1000
2882,0.0,1000,0,0,1000
2883,0.0,1000,0,0,1000
2884,19.0,623,0,1,621
2885,0.0,1000,0,0,1000
2886,-1.0,1000,0,0,999
2887,0.0,1000,0,0,1000
2888,0.0,1000,0,0,1000
2889,0.0,1000,0,0,1000
2890,0.0,1000,0,0,1000
2891,0.0,1000,0,0,1000
2892,0.0,1000,0,0,1000
2893,-1.0,1000,0,0,999
2894,0.0,1000,0,0,1000
2895,-1.0,1000,0,0,999
2896,0.0,1000,0,0,1000
2897,0.0,1000,0,0,1000
2898,0.0,1000,0,0,1000
2899,-1.0,1000,0,0,999
2900,18.0,666,0,1,663
2901,0.0,1000,0,0,1000
2902,0.0,1000,0,0,1000
2903,0.0,1000,0,0,1000
2904,0.0,1000,0,0,1000
2905,0.0,1000,0,0,1000
2906,0.0,1000,0,0,1000
2907,-1.0,1000,0,0,999
2908,0.0,1000,0,0,1000
2909,0.0,1000,0,0,1000
2910,0.0,1000,0,0,1000
2911,0.0,1000,0,0,1000
2912,0.0,1000,0,0,1000
2913,-2.0,1000,0,0,998
2914,0.0,1000,0,0,1000
2915,0.0,1000,0,0,1000
2916,19.0,874,0,1,872
2917,0.0,1000,0,0,1000
2918,0.0,1000,0,0,1000
2919,-2.0,1000,0,0,998
2920,-1.0,1000,0,0,999
2921,-1.0,1000,0,0,999
2922,0.0,1000,0,0,1000
2923,-1.0,1000,0,0,999
2924,0.0,1000,0,0,1000
2925,0.0,1000,0,0,1000
2926,0.0,1000,0,0,1000
2927,0.0,1000,0,0,1000
2928,-1.0,1000,0,0,999
2929,0.0,1000,0,0,1000
2930,-2.0,1000,0,0,998
2931,0.0,1000,0,0,1000
2932,0.0,1000,0,0,1000
2933,0.0,1000,0,0,1000
2934,-1.0,1000,0,0,999
2935,-2.0,1000,0,0,998
2936,0.0,1000,0,0,1000
2937,0.0,1000,0,0,1000
2938,0.0,1000,0,0,1000
2939,0.0,1000,0,0,1000
2940,0.0,1000,0,0,1000
2941,0.0,1000,0,0,1000
2942,0.0,1000,0,0,1000
2943,-1.0,1000,0,0,999
2944,0.0,1000,0,0,1000
2945,0.0,1000,0,0,1000
2946,-2.0,1000,0,0,998
2947,0.0,1000,0,0,1000
2948,0.0,1000,0,0,1000
2949,0.0,1000,0,0,1000
2950,0.0,1000,0,0,1000
2951,-1.0,1000,0,0,999
2952,0.0,1000,0,0,1000
2953,0.0,1000,0,0,1000
2954,0.0,1000,0,0,1000
2955,0.0,1000,0,0,1000
2956,0.0,1000,0,0,1000
2957,0.0,1000,0,0,1000
2958,0.0,1000,0,0,1000
2959,0.0,1000,0,0,1000
2960,0.0,1000,0,0,1000
2961,-1.0,1000,0,0,999
2962,0.0,1000,0,0,1000
2963,-1.0,1000,0,0,999
2964,0.0,1000,0,0,1000
2965,-2.0,1000,0,0,998
2966,19.0,710,0,1,708
2967,0.0,1000,0,0,1000
2968,0.0,1000,0,0,1000
2969,-1.0,1000,0,0,999
2970,19.0,594,0,1,592
2971,-1.0,1000,0,0,999
2972,-1.0,1000,0,0,999
2973,-1.0,1000,0,0,999
2974,-1.0,1000,0,0,999
2975,19.0,430,0,1,428
2976,0.0,1000,0,0,1000
2977,-1.0,1000,0,0,999
2978,0.0,1000,0,0,1000
2979,-1.0,1000,0,0,999
2980,0.0,1000,0,0,1000
2981,-1.0,1000,0,0,999
2982,0.0,1000,0,0,1000
2983,-1.0,1000,0,0,999
2984,0.0,1000,0,0,1000
2985,0.0,1000,0,0,1000
2986,-1.0,1000,0,0,999
2987,0.0,1000,0,0,1000
2988,-2.0,1000,0,0,998
2989,0.0,1000,0,0,1000
2990,0.0,1000,0,0,1000
2991,0.0,1000,0,0,1000
